,creationTime,hour,nickname,productType,score,content,days
385,2024-10-14 19:09:55, 19,"""j***y""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""新买的联想小新笔记本，配置酷睿Utral5处理器，屏幕效果非常出色，外形外观很喜欢，比较轻薄质感很好""","3,""afterDays"":0"
386,2024-10-26 13:17:19, 13,"""刘***轩""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""京东发货真的非常快，而且质量真的很有保障，每次都会在京东上购买，第二天就能够拿到想要的商品，而且质量都很好，买的电脑真的非常喜欢。""","45,""afterDays"":0"
387,2024-11-10 14:38:09, 14,"""j***i""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""外形外观:整体时尚大气\n运行速度:酷睿Ultra处理器速度很快，开机只需几秒\n屏幕效果:色彩细腻，显示效果很好\n散热性能:安静，散热快\n轻薄程度:大小合适，轻便便携，质感优秀\n联想小新PRO14有了强大的酷睿Ultra处理器的加持，大大增强了机器性能，提高了工作效率，是一款不错的笔记本电脑，值得拥有。""","16,""afterDays"":0"
388,2024-10-15 13:38:24, 13,"""u***q""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""这次入手了联想小新14PRO酷睿Ultra，累加政府补贴，性价比超高！屏幕高分辨率，真的清晰又护眼！满意满意！！！""","11,""afterDays"":0"
389,2024-11-12 16:55:41, 16,"""j***Z""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""非常不错的一款。运用起来速度很快。酷睿Ultra性能高很实用\n屏幕效果：很清晰。屏幕亮度也很错\n散热性能：散热速度快，很顺手\n外形外观：非常喜欢，简单大气""","1,""afterDays"":0"
390,2024-11-04 15:14:34, 15,"""小***纸""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""超级棒的电脑💻🚀！酷睿Ultra运行速度快，屏幕清晰细腻，键盘舒适打字超爽～卖家服务态度也超好很耐心解答所有问题，强烈推荐给大家👏🏻😍！""","27,""afterDays"":0"
391,2024-11-05 08:58:58, 08,"""o***c""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""京东上买的东西真的是速度非常的快，前一天买了，第二天就到了。而且还会送货上门，真的是太好了。京东搞活动的时候真的是比其他平台便宜多了。""","40,""afterDays"":0"
392,2024-10-31 23:11:41, 23,"""R***0""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""买的是英特尔酷睿Ultra版本的，颜值很高，很有质感，使用特别丝滑，客服 服务特别好， 很有耐心， 有了新电脑工作都 变的开心了""","11,""afterDays"":0"
393,2024-11-04 21:30:47, 21,"""花***子""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""电脑收到，作为颜值党很满意。这款电脑 CPU 是酷睿 Ultra 5，没有选择锐龙，是因为听说很多软件对酷睿的兼容性更好。电脑嘎嘎流畅，用着很好，也很静音。不错不错！""","1,""afterDays"":1"
394,2024-11-10 20:52:25, 20,"""x***3""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""#酷睿Ultra，双十一国补，买了小新pro14，酷睿Ultra，补贴到手4600多，性价比好高，本来想买16的，但是觉得屏幕太大携带不方便，买了14的，到手很轻\n运行速度：应该还是比较快\n屏幕效果：很好看\n散热性能：目前没问题\n外形外观：好看\n轻薄程度：很轻""","0,""afterDays"":0"
395,2024-10-30 11:53:35, 11,"""j***a""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""京东放心的平台，放心的宝贝，正品，物美价廉，心怡的礼物，比价之后感觉这款最好最适合性价比最高，也是刚好搞活活动，政府不贴才优惠力都这么大。谁以看到果断下单。第二天就收，""","1,""afterDays"":0"
396,2024-11-12 16:57:05, 16,"""j***-""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""&lsquo;酷睿UItra&rsquo;运行速度杠杠的，小星这款性价比超高，32G加1T固态，可以用好多年了\n京东物流是真的快，双十一都能当天送达\n运行速度：酷睿UItra拿捏\n屏幕效果：看起来很舒服\n散热性能：散热声音小\n外形外观：金属质感\n轻薄程度：小巧便携""","1,""afterDays"":0"
397,2024-11-09 07:56:13, 07,"""u***k""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""物流速度快，买的政府补贴的，价格很便宜，比商场里面便宜多了，电脑速度快，还带Ai功能，联想电脑质量没得说，大品牌值得拥有！""","2,""afterDays"":0"
398,2024-11-03 12:52:04, 12,"""柠***丁""","""【AI元启】Pro14英寸 OLED高刷""",5,"""联想笔记本电脑大品牌，买了联想小新PRO14，酷睿Ultra9处理器，32G内存，1T硬盘，运行速度很快，屏幕很清晰，电池续航强，散热好，开机速度快，笔记本非常小巧漂亮，适合大学生使用，同时，笔记本采用了酷睿ultra9这个强大的处理器，强大的性能让人十分满意，虽然配备的是集显，但是显卡的性能十分突出，玩各种游戏不在话下，总之酷睿ultra9好用，小美客服很贴心服务很好good""","2,""afterDays"":0"
399,2024-11-06 21:30:58, 21,"""d***y""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""电脑灰色外观，颜值在线，酷睿Ultra5处理器，真心强大，再加上32G内存加持，性能无敌了，电脑屏幕非常清晰，2.8k的屏，键盘手感也挺不错的，打字很舒服，电脑音响效果特别棒，追剧无敌了""","3,""afterDays"":0"
400,2024-11-10 21:40:12, 21,"""j***p""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""联想小新 pro16 太棒了！屏幕大且清晰，显示效果超赞，视觉体验一流。性能强劲，多任务处理轻松无压力，运行大型软件和游戏都不在话下。外观简约时尚，质感十足。散热出色，长时间使用也不会发烫。便携性也不错，是一款非常优秀的笔记本。""","34,""afterDays"":0"
401,2024-11-03 09:41:42, 09,"""g***m""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""酷睿Ultra的处理器很流畅适应现在ai时代电脑， 非常喜欢，以后使用一些ai的场景也非常合适。很轻便，外观简洁好看，系统运行起来非常流畅。运行速度:非常快屏幕效果:屏幕清晰散热性能:很好外形外观:漂亮轻薄程度:不错""","1,""afterDays"":0"
402,2024-11-06 22:10:11, 22,"""a***1""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""&lsquo;酷睿Ultra&rsquo;刚收到货，物流也很快。包装结实没有破损\n运行速度：快\n屏幕效果：可以，很亮。不刺眼\n散热性能：可以，用一会不发烫\n外形外观：挺薄，对女生来说很轻，不会太重""","1,""afterDays"":0"
403,2024-11-10 22:48:05, 22,"""西***茄""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""新的笔记本收到了，外观轻薄简洁，没有发现弯折的情况，机身也没有划痕。系统顺利初始化，新的酷睿 Ultra 5 125H应付日常使用绰绰有余，老年人平时看看视频、打打小游戏还是选择酷睿 Ultra稳点，老人表示很满意。政府补贴20%后性价比很高。今年这个时候还是挺值得买的。""","1,""afterDays"":0"
404,2024-11-07 15:45:17, 15,"""陈***w""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""联想电脑真的很不错这是第n次在网上买东西啦，棒棒棒东西便宜，而且质量又好，物美价廉，买的放心，用的开心。根本停不下来，东西品种多，而且又特别划算方便而且实惠，包装很好，而且没有任何。损坏会一直支持下去。服务很好，也很好用。好评，下次再来。""","35,""afterDays"":0"
405,2024-11-12 22:04:00, 22,"""i***n""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""外形外观：轻薄时尚\n轻薄程度：很轻薄\n屏幕效果：很清晰看着很舒服\n运行速度：流畅，运行很快\n散热性能：散热很好\n\n酷睿Ultra，物有所值""","6,""afterDays"":0"
406,2024-11-10 12:01:45, 12,"""少***K""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""运行速度：非常nice\n屏幕效果：显示效果很不错\n散热性能：该价位极有性价比\n外形外观：较为时尚，也很不错\n轻薄程度：相对较轻，很薄，轻薄\n其他特色：国产\n之前还在与惠普星Pro之间犹豫，后来还是直接选择购买联想小新Pro，支持国产是其一，再则性能比，续航比，终归我们的联想小新更加强大，最主要关键是国产品牌\n散热能力：同价位比很不错""","1,""afterDays"":0"
407,2024-11-12 07:37:49, 07,"""j***z""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""外观方面，它的设计简约又不失时尚感，线条流畅，材质质感很棒，摆在桌上相当亮眼。\n \n性能上，处理器的表现很出色，多任务处理时也能保持流畅运行，无论是同时打开多个办公软件，还是运行一些稍大型的程序，都没有出现明显卡顿的情况。显卡对于日常的观影、轻度游戏娱乐来说也完全足够，画面显示清晰、色彩还原度较高。""","4,""afterDays"":0"
408,2024-11-12 15:28:40, 15,"""书***爱""","""【AI元启】Pro14英寸 OLED高刷""",5,"""运行速度：酷睿Ultra9功能很棒，刚开始前两天在更新，速度会稍微慢一些，后面就很流畅了。\n屏幕效果：是我喜欢的OLED啦，个人觉得比thinkbook的屏幕视觉好，我不是很喜欢颗粒感的屏幕，对比后留下了小新这一款。\n散热性能：目前没有觉得烫手，正常工作时候风扇没有噪音，散热还挺好的。\n外形外观：灰银色很高级哇！还有贴心的XX的标志。\n轻薄程度：比我之前的16寸的电脑简直轻薄太多了。\n其他特色：键盘没有凸起，哈哈，蓝色的光我很喜欢，感觉很高级！""","9,""afterDays"":0"
409,2024-11-11 22:41:18, 22,"""阿***4""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""酷睿 Ultra 最新处理器，加上大品牌调教，系统稳重，办公首选肯定是酷睿系列，屏幕特地选了 ips，护眼是第一位的，机身整体很板正，第一次开机设置需要较长时间，配置高，用了几年足够，另外充电器好评，没有赠品很可惜，""","1,""afterDays"":0"
410,2024-11-12 17:34:55, 17,"""d***u""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""电脑很不错，外观非常的商务化，很颜值很高，很轻薄，运行起来也很流畅，各种程序响应都非常快，使用起来体验特别好，非常喜欢这台电脑，很不错，很棒。""","46,""afterDays"":0"
411,2024-10-28 15:13:16, 15,"""w***7""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""这已经是我的第5台联想笔记本电脑，一直支持和信赖这个国产品牌","2,""afterDays"":0"
412,2024-11-11 09:13:41, 09,"""j***5""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""笔记本电脑外观呈灰色，简单大气上档次，看起来很舒服!酷睿Ultra5运行流畅，运行非常快速!内存够大!!!很好用，使用体验感非常强!!买它!使用感满满的!!续航也很好!!!""","6,""afterDays"":0"
413,2024-10-25 13:06:04, 13,"""我***瓜""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""酷睿Ultra小新14pro真的外形很轻薄很好看，美观，超级轻，分辨率高，用起来很丝滑，我工作剪视频用的，屏幕效果一绝，色彩好，续航很久，因为我偶尔带出去没充电。""","25,""afterDays"":0"
414,2024-11-08 18:42:34, 18,"""j***t""","""【AI元启】Pro16英寸 2.5K高刷""",5,"""小新p16顶配版到手\n外形外观：16寸lcd高刷屏，高端大气上档次，带数字小键盘很方便\n运行速度：最新一代酷睿ultra9处理器+32g高读写速度内存，直接顶配天花板\n轻薄程度：不是很重而且挺薄的，方便携带，办公学习不二之选""","3,""afterDays"":0"
415,2024-10-26 13:37:04, 13,"""j***3""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""买的酷睿Ultra版本，更喜欢oled的屏感觉色彩更棒点，用来办公感觉应该没问题了。客服耀辉服务态度很好👍""","2,""afterDays"":0"
416,2024-10-27 23:05:09, 23,"""j***v""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""小新Pro 14搭载了 酷睿Ultra 5 处理器，性能强劲，使用流畅不卡顿。外观轻薄时尚，非常适合携带。屏幕显示效果很出色，久看不伤眼，很不错。""","0,""afterDays"":0"
417,2024-11-01 16:08:27, 16,"""M***n""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""运行速度：太快了，没用过这么快的电脑！酷睿Ultra5太牛了，32G+1T的黄金组合！太爽了！\n屏幕效果：显示通透，OLED比LCD显示色彩丰富多了！\n其他特色：充电器终于变小了！联想听劝！\n\n客服柳橙服务态度很好！点赞！""","1,""afterDays"":0"
418,2024-11-10 18:19:46, 18,"""M***_""","""【超能轻薄】Pro14英寸 OLED高刷""",5,"""酷睿Ultra 性能超强，开机十秒，ps ai无压力，【小怡】客服妹子不错的呢\n运行速度：好\n屏幕效果：好\n散热性能：好\n外形外观：酷""","1,""afterDays"":0"
419,2024-11-06 23:43:19, 23,"""么***方""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""出乎意料的好。屏幕大，清晰度高。数字键盘用着方便。运行快，不卡。除非运行大型软件，一般情况下，风扇都不转的。键盘背光能三档调节，自动，微弱，强光。`(*&cap;_&cap;*)&prime;用了五年的电脑换个新，赶上补贴省了1000真开心😁""","1,""afterDays"":0"
420,2024-11-11 11:26:46, 11,"""j***x""","""【性能大屏】Pro16英寸 2.5K高刷""",5,"""第一次购买联想小新笔记本，配置了最新的酷睿u5处理器，32g内存，用起来非常流畅，外观很有质感，16寸大屏幕，体验感觉挺好，显卡性能还是不错的，大电池续航能力也可以，整体比较满意""","20,""afterDays"":0"
421,2024-11-11 15:57:46, 15,"""K***a""","""【AI元启】Pro14英寸 OLED高刷""",5,"""新电脑收到了，酷睿Ultra 9确实可以啊，整体做工很精细，重量大小都很满意，屏幕的显示素质也不错，续航也很好，出差不必焦虑待机了。对了，客服【柳橙】很耐心，服务不错!""","2,""afterDays"":0"
422,2024-11-03 15:54:47, 15,"""u***j""","""【超能轻薄】Pro14英寸 2.8K高刷""",5,"""刚刚入手了这款搭载酷睿 Ultra 处理器的笔记本电脑。\n\n使用体验：非常棒！\n\n开机速度：快，运行流畅，给日常办公使用，跑ai模型，能轻松应对。\n\n外观设计：简约大方，质感很好。""","1,""afterDays"":0"
423,2024-10-27 23:17:51, 23,"""j***g""","""【AI元启】Pro14英寸 OLED高刷""",5,"""笔记本非常小巧漂亮，小新桌面时尚潮流，适合大学生使用，同时，笔记本采用了酷睿ultra这个强大的处理器，强大的性能让人十分满意，虽然配备的是集显，但是显卡的性能十分突出，玩各种游戏不在话下，总之酷睿ultra9好用，小美客服很贴心服务很好good""","1,""afterDays"":0"
